TransactionID,ProductName,StoreLocation,Quantity,Price,Date
TXN100518,fruits,aldi,18,91.23,2023-01-14
TXN100519,fruits,tesco,19,11.65,2023-10-13
TXN100520,cheese,sainsbury,14,79.88,2023-07-19
TXN100521,eggs,aldi,6,78.28,2023-11-17
TXN100522,juice,tesco,1,67.57,2023-10-14
TXN100523,cheese,aldi,3,78.4,2023-07-13
TXN100524,eggs,co-op,8,62.35,2023-12-25
TXN100525,eggs,aldi,3,42.0,2023-11-17
TXN100526,fruits,lidl,16,73.19,2023-10-15
TXN100527,snacks,sainsbury,10,27.63,2023-12-21
TXN100528,vegetables,sainsbury,3,24.11,2023-01-21
TXN100529,snacks,lidl,14,70.16,2023-01-10
TXN100530,bread,aldi,3,20.77,2023-08-20
TXN100531,soda,sainsbury,16,55.19,2023-07-06
TXN100532,soda,co-op,9,11.5,2023-12-06
TXN100533,soda,tesco,13,,2023-12-30
TXN100534,snacks,sainsbury,17,25.24,2023-10-14
TXN100535,eggs,co-op,14,54.73,2023-08-02
TXN100536,milk,lidl,9,48.28,2023-03-14
TXN100537,fruits,aldi,11,44.57,2023-07-27
TXN100538,fruits,sainsbury,10,74.26,2023-03-30
TXN100539,cheese,co-op,18,30.81,2023-07-19
TXN100540,cheese,aldi,18,24.57,2023-10-01
TXN100541,snacks,tesco,1,12.26,2023-05-23
TXN100542,fruits,lidl,14,42.79,2023-06-02
TXN100543,cheese,tesco,3,74.12,2023-11-10
TXN100544,bread,lidl,16,94.5,2023-11-24
TXN100545,cheese,sainsbury,19,45.56,2023-05-20
TXN100546,snacks,tesco,16,76.28,2023-11-06
TXN100547,soda,lidl,3,17.05,2023-05-23
TXN100548,bread,co-op,12,48.07,2023-03-21
TXN100549,soda,aldi,2,55.28,2023-08-26
TXN100550,fruits,aldi,13,31.84,2023-09-17
TXN100551,bread,co-op,17,98.56,2023-11-22
TXN100552,eggs,co-op,14,61.3,2023-11-27
TXN100553,milk,aldi,10,90.02,2023-06-21
TXN100554,soda,co-op,4,93.48,2023-12-28
TXN100555,butter,sainsbury,17,63.76,2023-02-04
TXN100556,snacks,aldi,14,57.75,2023-02-16
TXN100557,bread,co-op,10,47.28,2023-05-16
TXN100558,bread,co-op,11,80.84,2023-09-25
TXN100559,vegetables,tesco,12,28.79,2023-11-18
TXN100560,bread,lidl,10,64.29,2023-04-09
TXN100561,juice,sainsbury,19,15.65,2023-05-24
TXN100562,soda,sainsbury,6,43.18,2023-10-22
TXN100563,juice,tesco,17,14.67,2023-04-20
TXN100564,vegetables,co-op,6,22.08,2023-12-16
TXN100565,fruits,aldi,9,50.95,2023-11-04
TXN100566,vegetables,tesco,8,58.27,2023-05-27
TXN100567,fruits,sainsbury,9,38.51,2023-05-07
TXN100568,fruits,lidl,18,43.52,2023-10-14
TXN100569,butter,co-op,12,37.33,2023-09-18
TXN100570,soda,co-op,19,19.8,2023-01-01
TXN100571,butter,tesco,2,30.3,2023-10-15
TXN100572,juice,aldi,11,9.55,2023-06-02
TXN100573,juice,aldi,10,73.87,2023-11-05
TXN100574,vegetables,aldi,4,78.32,2023-03-25
TXN100575,bread,aldi,10,9.81,2023-09-06
TXN100576,juice,co-op,18,94.85,2023-08-27
TXN100577,bread,lidl,9,76.98,2023-06-28
TXN100578,bread,sainsbury,13,19.77,2023-04-10
TXN100579,juice,aldi,14,92.92,2023-09-30
TXN100580,snacks,aldi,2,7.05,2023-07-28
TXN100581,vegetables,sainsbury,16,92.91,2023-04-10
TXN100582,juice,lidl,19,29.53,2023-04-09
TXN100583,snacks,sainsbury,2,21.26,2023-11-01
TXN100584,vegetables,co-op,9,50.28,2023-03-04
TXN100585,fruits,co-op,6,7.26,2023-06-28
TXN100586,eggs,aldi,1,39.11,2023-01-29
TXN100587,fruits,aldi,2,91.15,2023-12-10
TXN100588,juice,aldi,7,9.31,2023-04-05
TXN100589,milk,aldi,4,95.11,2023-06-26
TXN100590,butter,aldi,8,70.5,2023-01-17
TXN100591,snacks,tesco,5,72.39,2023-12-21
TXN100592,fruits,sainsbury,6,90.27,2023-03-18
TXN100593,juice,aldi,13,3.9,2023-10-23
TXN100594,bread,aldi,4,43.19,2023-05-13
TXN100595,juice,tesco,12,98.56,2023-05-01
TXN100596,bread,sainsbury,12,64.12,2023-07-03
TXN100597,milk,sainsbury,17,96.48,2023-08-21
TXN100598,snacks,aldi,18,72.51,2023-01-02
TXN100599,vegetables,lidl,18,46.43,2023-08-25
TXN100600,milk,co-op,18,57.73,2023-12-03
TXN100601,soda,co-op,15,14.76,2023-01-24
TXN100602,snacks,sainsbury,5,99.74,2023-06-29
TXN100603,juice,co-op,1,72.87,2023-12-07
TXN100604,snacks,sainsbury,10,94.68,2023-07-07
TXN100605,eggs,aldi,8,,2023-06-16
TXN100606,butter,sainsbury,5,13.34,2023-09-23
TXN100607,eggs,tesco,6,60.81,2023-11-01
TXN100608,bread,tesco,4,5.58,2023-02-17
TXN100609,fruits,tesco,9,73.65,2023-09-29
TXN100610,fruits,lidl,18,9.54,2023-01-13
TXN100611,milk,lidl,1,5.37,2023-09-18
TXN100612,vegetables,aldi,11,49.02,2023-05-30
TXN100613,vegetables,tesco,12,53.83,2023-09-22
TXN100614,butter,lidl,4,97.35,2023-05-25
TXN100615,vegetables,sainsbury,6,27.65,2023-04-26
TXN100616,fruits,co-op,17,68.1,2023-02-05
TXN100617,snacks,lidl,10,10.97,2023-03-12
TXN100618,soda,co-op,1,57.99,2023-03-08
TXN100619,snacks,lidl,15,71.77,2023-03-19
TXN100620,juice,tesco,14,27.78,2023-11-25
TXN100621,butter,sainsbury,4,85.83,2023-04-15
TXN100622,juice,aldi,2,38.74,2023-11-17
TXN100623,bread,lidl,8,49.42,2023-10-20
TXN100624,cheese,co-op,15,67.9,2023-06-06
TXN100625,vegetables,tesco,10,32.66,2023-09-11
TXN100626,cheese,co-op,3,32.77,2023-12-13
TXN100627,milk,sainsbury,12,61.06,2023-10-01
TXN100628,soda,sainsbury,4,91.7,2023-12-07
TXN100629,soda,aldi,3,28.44,2023-06-13
TXN100630,cheese,co-op,9,81.16,2023-11-09
TXN100631,eggs,aldi,5,47.5,2023-01-18
TXN100632,soda,tesco,5,11.07,2023-05-18
TXN100633,juice,tesco,18,3.69,2023-05-12
TXN100634,milk,co-op,7,42.86,2023-01-04
TXN100635,snacks,aldi,8,10.93,2023-10-15
TXN100636,cheese,sainsbury,3,91.21,2023-05-29
TXN100637,cheese,sainsbury,4,6.21,2023-03-08
TXN100638,juice,tesco,16,15.87,2023-11-05
TXN100639,vegetables,co-op,17,72.06,2023-02-13
TXN100640,snacks,tesco,11,47.86,2023-11-02
TXN100641,eggs,sainsbury,6,48.82,2023-12-02
TXN100642,milk,lidl,16,37.58,2023-12-13
TXN100643,eggs,aldi,16,96.31,2023-03-10
TXN100644,bread,co-op,4,2.97,2023-07-09
TXN100645,fruits,sainsbury,10,50.67,2023-12-18
TXN100646,soda,co-op,14,33.38,2023-03-27
TXN100647,fruits,tesco,18,69.1,2023-08-29
TXN100648,eggs,lidl,16,14.08,2023-03-10
TXN100649,milk,lidl,6,46.86,2023-12-28
TXN100650,butter,sainsbury,5,61.96,2023-11-09
TXN100651,bread,sainsbury,19,54.7,2023-10-09
TXN100652,soda,co-op,4,88.45,2023-01-03
TXN100653,snacks,aldi,8,7.49,2023-06-09
TXN100654,vegetables,tesco,7,61.55,2023-07-03
TXN100655,cheese,tesco,19,60.06,2023-08-22
TXN100656,bread,aldi,7,8.03,2023-10-11
TXN100657,snacks,co-op,11,75.73,2023-07-07
TXN100658,vegetables,tesco,13,88.7,2023-08-20
TXN100659,juice,co-op,11,17.3,2023-02-11
TXN100660,eggs,aldi,14,62.1,2023-08-09
TXN100661,butter,lidl,16,94.44,2023-11-06
TXN100662,vegetables,co-op,5,30.7,2023-04-10
TXN100663,cheese,sainsbury,6,71.09,2023-04-04
TXN100664,fruits,aldi,18,55.91,2023-01-27
TXN100665,juice,tesco,1,70.06,2023-10-05
TXN100666,vegetables,lidl,18,59.64,2023-11-29
TXN100667,soda,lidl,5,21.18,2023-02-02
TXN100668,juice,tesco,11,46.61,2023-04-20
TXN100669,juice,sainsbury,1,15.84,2023-11-20
TXN100670,juice,sainsbury,17,30.86,2023-08-28
TXN100671,juice,aldi,10,81.4,2023-02-27
TXN100672,bread,aldi,15,25.73,2023-04-18
TXN100673,bread,lidl,16,90.71,2023-10-15
TXN100674,soda,lidl,18,93.95,2023-06-23
TXN100675,eggs,tesco,13,13.09,2023-01-04
TXN100676,bread,sainsbury,16,,2023-10-21
TXN100677,butter,lidl,18,20.93,2023-08-12
TXN100678,cheese,aldi,2,97.46,2023-09-08
TXN100679,juice,co-op,3,1.39,2023-08-31
TXN100680,soda,lidl,14,99.74,2023-10-18
TXN100681,snacks,aldi,2,10.9,2023-12-13
TXN100682,snacks,co-op,17,85.02,2023-05-14
TXN100683,butter,co-op,17,65.41,2023-08-19
TXN100684,snacks,lidl,11,50.64,2023-01-10
TXN100685,soda,tesco,17,96.0,2023-12-30
TXN100686,eggs,sainsbury,16,41.69,2023-03-27
TXN100687,eggs,tesco,7,73.1,2023-07-08
TXN100688,snacks,lidl,11,74.2,2023-10-05
TXN100689,soda,tesco,11,84.48,2023-10-09
TXN100690,juice,aldi,11,59.63,2023-11-11
TXN100691,bread,tesco,9,7.81,2023-12-27
TXN100692,juice,lidl,8,74.79,2023-12-20
TXN100693,vegetables,sainsbury,13,37.06,2023-10-25
TXN100694,juice,aldi,6,7.2,2023-07-31
TXN100695,bread,sainsbury,10,71.73,2023-10-08
TXN100696,butter,sainsbury,19,92.66,2023-06-10
TXN100697,bread,co-op,15,38.05,2023-05-14
TXN100698,milk,co-op,1,93.55,2023-01-12
TXN100699,juice,co-op,11,92.3,2023-06-24
TXN100700,vegetables,tesco,1,4.58,2023-09-24
TXN100701,bread,sainsbury,15,69.71,2023-08-18
TXN100702,cheese,co-op,17,87.99,2023-01-28
TXN100703,eggs,co-op,7,92.7,2023-11-03
TXN100704,juice,lidl,4,18.39,2023-10-05
TXN100705,eggs,aldi,9,77.37,2023-06-12
TXN100706,vegetables,lidl,4,36.65,2023-01-02
TXN100707,fruits,lidl,9,34.18,2023-07-23
TXN100708,vegetables,co-op,16,73.86,2023-08-15
TXN100709,fruits,co-op,19,,2023-05-16
TXN100710,snacks,aldi,5,60.45,2023-05-18
TXN100711,eggs,tesco,10,44.48,2023-06-12
TXN100712,butter,aldi,7,72.23,2023-08-13
TXN100713,snacks,co-op,11,90.15,2023-01-19
TXN100714,eggs,sainsbury,14,58.72,2023-03-08
TXN100715,juice,sainsbury,5,45.07,2023-07-27
TXN100716,milk,co-op,3,68.45,2023-08-09
TXN100717,butter,lidl,19,21.58,2023-09-05
TXN100718,snacks,aldi,11,19.94,2023-04-03
TXN100719,snacks,co-op,19,72.46,2023-05-17
TXN100720,juice,co-op,3,65.39,2023-01-14
TXN100721,eggs,lidl,13,3.01,2023-11-18
TXN100722,eggs,aldi,4,87.1,2023-10-09
TXN100723,cheese,tesco,5,79.54,2023-08-29
TXN100724,juice,sainsbury,19,99.76,2023-10-09
TXN100725,eggs,sainsbury,15,63.62,2023-03-22
TXN100726,snacks,tesco,13,55.67,2023-07-31
TXN100727,butter,sainsbury,5,68.91,2023-10-04
TXN100728,butter,lidl,11,62.41,2023-09-06
TXN100729,vegetables,co-op,15,80.29,2023-04-14
TXN100730,,tesco,6,71.19,2023-02-25
TXN100731,milk,lidl,12,73.07,2023-05-03
TXN100732,fruits,co-op,18,54.86,2023-01-06
TXN100733,soda,co-op,4,60.62,2023-08-03
TXN100734,vegetables,lidl,4,26.72,2023-05-31
TXN100735,milk,co-op,9,12.35,2023-09-01
TXN100736,butter,tesco,7,67.67,2023-07-10
TXN100737,fruits,aldi,10,4.29,2023-09-19
TXN100738,soda,co-op,11,5.67,2023-09-02
TXN100739,cheese,sainsbury,10,39.47,2023-07-09
TXN100740,fruits,tesco,11,78.51,2023-11-12
TXN100741,vegetables,lidl,10,51.3,2023-05-09
TXN100742,fruits,sainsbury,9,48.08,2023-04-12
TXN100743,bread,lidl,3,56.88,2023-07-28
TXN100744,milk,tesco,9,79.96,2023-06-26
TXN100745,eggs,lidl,6,75.84,2023-11-28
TXN100746,butter,tesco,3,19.62,2023-11-15
TXN100747,fruits,aldi,7,89.21,2023-12-31
TXN100748,bread,aldi,17,98.5,2023-11-29
TXN100749,snacks,sainsbury,15,17.31,2023-01-27
TXN100750,milk,tesco,8,70.62,2023-10-03
TXN100751,vegetables,tesco,3,25.87,2023-01-04
TXN100752,snacks,lidl,14,17.46,2023-06-13
TXN100753,eggs,tesco,14,5.04,2023-02-04
TXN100754,vegetables,co-op,7,38.34,2023-07-02
TXN100755,bread,co-op,15,90.24,2023-02-01
TXN100756,soda,tesco,10,69.91,2023-07-23
TXN100757,eggs,aldi,14,37.1,2023-12-29
TXN100758,soda,aldi,1,48.19,2023-08-28
TXN100759,fruits,tesco,18,36.15,2023-04-15
TXN100760,cheese,lidl,19,71.3,2023-11-30
TXN100761,cheese,lidl,9,76.65,2023-03-24
TXN100762,milk,co-op,13,70.32,2023-05-22
TXN100763,soda,sainsbury,3,42.13,2023-12-21
TXN100764,juice,aldi,5,56.19,2023-01-23
TXN100765,snacks,aldi,5,94.07,2023-12-27
TXN100766,fruits,lidl,11,53.93,2023-07-26
TXN100767,cheese,co-op,13,86.06,2023-03-23
TXN100768,bread,lidl,1,60.21,2023-10-30
TXN100769,cheese,lidl,10,40.93,2023-11-06
TXN100770,soda,sainsbury,15,91.24,2023-04-16
TXN100771,butter,co-op,18,44.75,2023-09-22
TXN100772,fruits,tesco,11,79.88,2023-10-05
TXN100773,bread,tesco,9,16.25,2023-05-12
TXN100774,milk,sainsbury,13,62.4,2023-08-08
TXN100775,butter,sainsbury,16,77.68,2023-07-07
TXN100776,butter,aldi,19,69.5,2023-02-02
TXN100777,bread,sainsbury,8,79.41,2023-06-30
TXN100778,cheese,sainsbury,16,5.86,2023-01-14
TXN100779,snacks,lidl,5,72.9,2023-03-03
TXN100780,milk,sainsbury,10,74.62,2023-12-14
TXN100781,milk,lidl,14,53.36,2023-01-16
TXN100782,butter,co-op,17,48.99,2023-12-04
TXN100783,butter,tesco,13,72.12,2023-10-18
TXN100784,juice,aldi,5,18.99,2023-10-22
TXN100785,milk,sainsbury,5,50.19,2023-06-21
TXN100786,eggs,lidl,6,87.49,2023-07-29
TXN100787,snacks,sainsbury,4,60.65,2023-06-03
TXN100788,snacks,tesco,4,73.6,2023-06-13
TXN100789,cheese,co-op,12,94.59,2023-04-07
TXN100790,soda,lidl,11,64.2,2023-01-26
TXN100791,butter,lidl,10,89.84,2023-09-21
TXN100792,juice,sainsbury,2,4.91,2023-04-08
TXN100793,soda,lidl,12,91.92,2023-02-07
TXN100794,soda,aldi,3,90.2,2023-04-11
TXN100795,eggs,lidl,8,55.33,2023-11-27
TXN100796,milk,lidl,19,8.39,2023-06-20
TXN100797,juice,lidl,5,23.01,2023-09-21
TXN100798,juice,aldi,10,64.19,2023-09-16
TXN100799,soda,aldi,1,47.35,2023-04-28
TXN100800,snacks,aldi,19,53.05,2023-11-27
TXN100801,cheese,co-op,7,65.41,2023-02-22
TXN100802,cheese,aldi,11,68.22,2023-07-06
TXN100803,snacks,aldi,1,89.86,2023-01-04
TXN100804,cheese,co-op,14,75.79,2023-11-18
TXN100805,bread,aldi,8,96.76,2023-09-28
TXN100806,butter,sainsbury,6,19.81,2023-12-31
TXN100807,eggs,tesco,8,2.35,2023-05-27
TXN100808,vegetables,aldi,18,5.63,2023-07-16
TXN100809,eggs,tesco,19,85.46,2023-09-01
TXN100810,butter,lidl,19,67.22,2023-12-27
TXN100811,soda,tesco,9,42.56,2023-11-03
TXN100812,butter,sainsbury,11,13.51,2023-10-04
TXN100813,soda,co-op,1,67.48,2023-02-03
TXN100814,bread,aldi,11,48.08,2023-08-11
TXN100815,milk,lidl,10,3.62,2023-09-17
TXN100816,milk,tesco,10,28.91,2023-12-10
TXN100817,vegetables,sainsbury,3,22.73,2023-03-11
TXN100818,cheese,tesco,3,32.89,2023-01-24
TXN100819,snacks,sainsbury,12,87.68,2023-04-14
TXN100820,juice,aldi,19,34.95,2023-04-19
TXN100821,cheese,sainsbury,7,36.67,2023-01-03
TXN100822,fruits,lidl,14,57.54,2023-02-22
TXN100823,soda,lidl,13,83.0,2023-09-25
TXN100824,milk,sainsbury,7,71.56,2023-05-06
TXN100825,eggs,aldi,12,62.86,2023-05-23
TXN100826,butter,co-op,10,74.58,2023-09-07
TXN100827,fruits,lidl,11,1.33,2023-08-20
TXN100828,fruits,co-op,7,98.71,2023-05-28
TXN100829,eggs,lidl,18,77.73,2023-06-03
TXN100830,soda,aldi,15,96.43,2023-02-21
TXN100831,milk,aldi,18,41.77,2023-10-18
TXN100832,soda,co-op,15,50.36,2023-08-13
TXN100833,vegetables,sainsbury,7,51.45,2023-02-03
TXN100834,bread,tesco,7,45.14,2023-02-24
TXN100835,snacks,tesco,5,67.0,2023-11-21
TXN100836,milk,lidl,9,70.06,2023-05-26
TXN100837,cheese,tesco,3,57.58,2023-01-04
TXN100838,milk,aldi,19,87.09,2023-05-05
TXN100839,eggs,co-op,12,61.63,2023-08-14
TXN100840,bread,sainsbury,15,79.6,2023-01-24
TXN100841,butter,tesco,11,14.73,2023-01-16
TXN100842,snacks,sainsbury,15,12.93,2023-08-29
TXN100843,butter,tesco,15,68.77,2023-05-03
TXN100844,vegetables,tesco,9,36.97,2023-02-18
TXN100845,snacks,aldi,1,23.87,2023-06-11
TXN100846,,lidl,14,99.7,2023-08-29
TXN100847,vegetables,lidl,15,56.54,2023-08-28
TXN100848,juice,tesco,10,24.98,2023-03-02
TXN100849,butter,co-op,5,87.38,2023-11-08
TXN100850,butter,lidl,19,53.64,2023-04-16
TXN100851,cheese,sainsbury,9,65.71,2023-04-28
TXN100852,snacks,lidl,9,27.87,2023-02-08
TXN100853,fruits,lidl,17,45.78,2023-03-31
TXN100854,snacks,sainsbury,2,5.88,2023-10-07
TXN100855,butter,lidl,8,73.76,2023-06-11
TXN100856,bread,sainsbury,18,67.51,2023-04-28
TXN100857,vegetables,co-op,16,27.27,2023-06-20
TXN100858,milk,aldi,10,77.73,2023-11-26
TXN100859,fruits,tesco,12,56.31,2023-07-16
TXN100860,eggs,tesco,5,49.82,2023-10-23
TXN100861,bread,lidl,6,54.51,2023-07-14
TXN100862,milk,co-op,18,78.67,2023-08-15
TXN100863,snacks,lidl,12,91.07,2023-06-02
TXN100864,cheese,aldi,2,51.25,2023-03-19
TXN100865,fruits,sainsbury,15,88.97,2023-12-27
TXN100866,milk,lidl,9,74.96,2023-11-04
TXN100867,cheese,sainsbury,3,37.32,2023-03-27
TXN100868,butter,co-op,17,26.92,2023-05-29
TXN100869,milk,aldi,4,45.75,2023-12-12
TXN100870,fruits,sainsbury,15,94.45,2023-01-21
TXN100871,fruits,sainsbury,4,26.96,2023-02-26
TXN100872,butter,aldi,15,78.57,2023-12-02
TXN100873,juice,tesco,17,71.83,2023-03-01
TXN100874,butter,sainsbury,9,75.61,2023-09-19
TXN100875,milk,tesco,2,,2023-07-18
TXN100876,fruits,lidl,5,71.95,2023-06-22
TXN100877,milk,aldi,8,42.08,2023-02-11
TXN100878,eggs,lidl,8,49.82,2023-04-24
TXN100879,vegetables,sainsbury,3,14.0,2023-01-31
TXN100880,milk,aldi,12,29.24,2023-08-06
TXN100881,cheese,sainsbury,16,79.38,2023-07-05
TXN100882,snacks,tesco,10,54.91,2023-07-13
TXN100883,milk,aldi,4,35.73,2023-10-03
TXN100884,soda,sainsbury,12,90.56,2023-09-05
TXN100885,cheese,aldi,18,89.35,2023-08-29
TXN100886,soda,sainsbury,7,5.04,2023-05-04
TXN100887,butter,aldi,16,87.45,2023-10-03
TXN100888,milk,sainsbury,19,73.95,2023-06-04
TXN100889,fruits,tesco,6,58.79,2023-09-18
TXN100890,juice,co-op,6,83.85,2023-01-05
TXN100891,juice,tesco,19,51.13,2023-08-19
TXN100892,snacks,sainsbury,9,76.73,2023-06-20
TXN100893,vegetables,lidl,18,52.17,2023-11-10
TXN100894,bread,co-op,10,90.58,2023-12-04
TXN100895,soda,lidl,8,55.05,2023-10-05
TXN100896,snacks,co-op,16,58.32,2023-06-27
TXN100897,juice,aldi,4,94.48,2023-05-09
TXN100898,juice,aldi,8,31.36,2023-01-24
TXN100899,snacks,tesco,8,91.77,2023-03-13
TXN100900,fruits,aldi,12,39.35,2023-06-21
TXN100901,cheese,co-op,2,56.76,2023-09-19
TXN100902,milk,sainsbury,14,6.48,2023-07-08
TXN100903,fruits,tesco,6,31.49,2023-05-17
TXN100904,eggs,lidl,11,80.54,2023-05-02
TXN100905,soda,aldi,12,27.33,2023-04-27
TXN100906,snacks,aldi,19,14.36,2023-01-11
TXN100907,milk,sainsbury,1,21.9,2023-05-15
TXN100908,soda,lidl,10,83.67,2023-12-13
TXN100909,fruits,co-op,3,7.83,2023-03-09
TXN100910,vegetables,lidl,7,65.49,2023-09-20
TXN100911,juice,co-op,1,93.4,2023-07-06
TXN100912,snacks,sainsbury,8,3.2,2023-09-06
TXN100913,snacks,co-op,5,56.11,2023-11-29
TXN100914,butter,aldi,11,86.27,2023-01-04
TXN100915,snacks,aldi,6,41.33,2023-04-17
TXN100916,juice,lidl,2,22.42,2023-06-12
TXN100917,butter,aldi,18,,2023-06-21
TXN100918,bread,aldi,8,48.54,2023-12-12
TXN100919,soda,aldi,19,8.59,2023-03-25
TXN100920,juice,lidl,9,85.22,2023-12-25
TXN100921,soda,co-op,18,45.9,2023-04-03
TXN100922,milk,lidl,17,33.62,2023-01-26
TXN100923,eggs,tesco,19,90.86,2023-09-24
TXN100924,bread,co-op,16,27.45,2023-10-11
TXN100925,soda,co-op,4,15.3,2023-09-12
TXN100926,fruits,co-op,17,47.14,2023-07-05
TXN100927,juice,sainsbury,3,70.52,2023-12-31
TXN100928,eggs,sainsbury,5,37.04,2023-12-23
TXN100929,snacks,lidl,6,61.6,2023-12-02
TXN100930,fruits,tesco,14,78.1,2023-08-26
TXN100931,bread,lidl,19,57.07,2023-03-26
TXN100932,cheese,aldi,5,96.67,2023-06-21
TXN100933,milk,tesco,3,99.24,2023-05-06
TXN100934,juice,lidl,5,11.84,2023-12-23
TXN100935,milk,sainsbury,5,99.39,2023-01-11
TXN100936,snacks,co-op,16,60.07,2023-04-24
TXN100937,fruits,sainsbury,17,65.63,2023-10-30
TXN100938,cheese,lidl,7,14.41,2023-02-01
TXN100939,vegetables,lidl,7,22.18,2023-09-18
TXN100940,butter,lidl,15,13.19,2023-02-09
TXN100941,soda,aldi,10,42.84,2023-12-08
TXN100942,butter,lidl,2,15.33,2023-05-17
TXN100943,milk,lidl,18,79.62,2023-12-02
TXN100944,juice,lidl,8,59.85,2023-09-01
TXN100945,soda,aldi,17,25.17,2023-10-02
TXN100946,vegetables,aldi,4,25.9,2023-06-30
TXN100947,bread,sainsbury,13,69.28,2023-02-25
TXN100948,milk,co-op,13,16.96,2023-06-15
TXN100949,milk,sainsbury,15,30.16,2023-04-03
TXN100950,eggs,tesco,5,44.78,2023-08-28
TXN100951,vegetables,lidl,17,8.19,2023-11-25
TXN100952,fruits,sainsbury,2,57.51,2023-01-17
TXN100953,juice,tesco,9,28.76,2023-11-19
TXN100954,vegetables,tesco,17,4.3,2023-10-06
TXN100955,soda,co-op,16,85.91,2023-02-04
TXN100956,vegetables,co-op,13,31.41,2023-05-16
TXN100957,eggs,aldi,9,94.39,2023-09-22
TXN100958,soda,co-op,1,91.75,2023-11-02
TXN100959,soda,co-op,7,6.27,2023-10-19
TXN100960,vegetables,sainsbury,13,34.05,2023-04-05
TXN100961,bread,lidl,19,26.77,2023-04-09
TXN100962,juice,co-op,5,43.33,2023-12-24
TXN100963,soda,aldi,12,30.0,2023-09-01
TXN100964,butter,aldi,10,17.53,2023-08-20
TXN100965,milk,aldi,18,98.95,2023-03-24
TXN100966,,co-op,6,85.13,2023-12-25
TXN100967,snacks,sainsbury,1,12.47,2023-08-04
TXN100968,juice,co-op,4,6.3,2023-03-09
TXN100969,bread,co-op,11,54.93,2023-11-04
TXN100970,soda,tesco,7,1.35,2023-07-09
TXN100971,fruits,co-op,19,47.75,2023-12-21
TXN100972,cheese,co-op,16,89.38,2023-01-29
TXN100973,milk,aldi,15,41.94,2023-04-20
TXN100974,juice,lidl,18,82.99,2023-08-14
TXN100975,eggs,sainsbury,7,21.89,2023-01-04
TXN100976,vegetables,aldi,7,71.29,2023-09-11
TXN100977,cheese,co-op,6,85.52,2023-01-17
TXN100978,milk,tesco,13,60.7,2023-12-26
TXN100979,cheese,lidl,2,5.39,2023-03-17
TXN100980,milk,co-op,5,6.27,2023-11-02
TXN100981,vegetables,tesco,3,66.32,2023-08-10
TXN100982,bread,tesco,15,49.63,2023-10-17
TXN100983,bread,aldi,14,82.52,2023-03-04
TXN100984,fruits,sainsbury,11,27.61,2023-01-21
TXN100985,vegetables,aldi,14,,2023-10-25
TXN100986,fruits,aldi,10,13.94,2023-04-10
TXN100987,butter,lidl,7,67.9,2023-11-07
TXN100988,juice,co-op,19,39.36,2023-10-24
TXN100989,fruits,tesco,10,75.63,2023-02-25
TXN100990,fruits,tesco,9,89.6,2023-08-07
TXN100991,soda,aldi,3,72.47,2023-10-20
TXN100992,snacks,lidl,16,15.75,2023-01-11
TXN100993,vegetables,lidl,3,8.49,2023-12-16
TXN100994,soda,lidl,4,,2023-06-22
TXN100995,snacks,aldi,1,88.76,2023-11-25
TXN100996,butter,co-op,2,41.63,2023-06-06
TXN100997,vegetables,co-op,14,8.63,2023-04-19
TXN100998,juice,aldi,10,27.35,2023-07-15
TXN100999,snacks,tesco,6,91.74,2023-03-02
TXN101000,soda,tesco,19,65.72,2023-01-08
TXN101001,milk,co-op,15,89.36,2023-08-18
TXN101002,cheese,tesco,15,4.86,2023-05-31
TXN101003,soda,aldi,4,95.51,2023-01-22
TXN101004,soda,lidl,1,15.73,2023-01-09
TXN101005,milk,tesco,13,86.13,2023-10-29
TXN101006,bread,sainsbury,15,86.92,2023-06-02
TXN101007,juice,co-op,17,85.64,2023-03-02
TXN101008,butter,lidl,3,71.04,2023-11-21
TXN101009,soda,lidl,13,78.13,2023-04-18
TXN101010,butter,sainsbury,11,,2023-01-21
TXN101011,butter,lidl,12,32.59,2023-06-03
TXN101012,juice,co-op,5,40.26,2023-03-12
TXN101013,soda,co-op,7,3.87,2023-12-14
TXN101014,snacks,lidl,12,23.16,2023-11-21
TXN101015,juice,lidl,5,60.38,2023-07-12
TXN101016,fruits,sainsbury,3,31.82,2023-02-04
TXN101017,fruits,lidl,3,96.62,2023-05-01
TXN101018,cheese,aldi,4,71.4,2023-07-06
TXN101019,eggs,lidl,1,29.69,2023-11-06
TXN101020,butter,tesco,4,49.95,2023-09-21
TXN101021,milk,sainsbury,10,63.53,2023-01-01
TXN101022,milk,tesco,16,15.27,2023-01-07
TXN101023,snacks,tesco,10,25.07,2023-05-15
TXN101024,vegetables,tesco,6,93.6,2023-02-25
TXN101025,eggs,sainsbury,6,89.19,2023-06-19
TXN101026,milk,tesco,1,99.28,2023-10-26
TXN101027,cheese,co-op,12,,2023-07-09
TXN101028,vegetables,lidl,4,81.89,2023-12-22
TXN101029,milk,tesco,10,2.04,2023-09-15
TXN101030,eggs,tesco,17,12.23,2023-10-21
TXN101031,cheese,tesco,18,13.17,2023-07-27
TXN101032,,co-op,11,56.85,2023-04-21
TXN101033,milk,sainsbury,7,73.18,2023-07-23
TXN101034,eggs,lidl,12,59.16,2023-08-21
TXN101035,milk,aldi,10,10.27,2023-06-04
TXN101036,fruits,sainsbury,18,20.86,2023-11-30
